issue_number,primary_label,text_length,word_count,question_mark_flag,has_solution_comment,turn_count,reassignment_count,reopen_count,resolution_success,sla_breach_flag,sla_remaining_norm,sla_limit_hours,frustration_score,interaction_depth,first_response_time_hours,intent_group,confidence_score,uncertainty_flag,confidence_band,rl_recommendation,suggested_action,urgency_score,urgent_flag,has_version,has_error_type,has_platform,has_hardware,entity_count,missing_version,missing_error,missing_platform,missing_hardware,missing_count,completeness_score
101521,type:docs-bug,668,104,1,1,3,1,0,1,1,0.0,72.0,0.0382,3,0.05,docs,0.7003,0,medium,route_or_clarify,route_docs,0.8228,1,1,0,1,1,3,0,0,0,0,0,1.0
101516,type:docs-bug,791,119,1,1,3,1,0,1,1,0.0,72.0,0.0382,3,0.02,docs,0.7325,0,medium,route_or_clarify,route_docs,0.8719,1,1,0,1,1,3,0,0,0,0,0,1.0
101499,type:bug,570,87,1,1,4,1,0,1,1,0.0,72.0,0.0446,3,211.28,bug,0.6656,0,medium,route_or_clarify,route_technical,0.9058,1,1,0,1,1,3,0,1,0,0,1,0.6667
101472,stat:awaiting response,801,122,1,1,4,2,0,1,1,0.0,72.0,0.0637,6,0.02,needs_info,0.7222,0,medium,route_or_clarify,clarify,0.8392,1,1,0,1,1,3,0,0,0,0,0,1.0
101397,stat:awaiting response,1024,162,1,1,1,3,0,1,1,0.0,72.0,0.0637,4,1248.99,bug,0.4431,1,low,clarify_first,route_technical,0.6784,1,1,0,0,1,2,0,1,1,0,2,0.3333
101391,stat:awaiting response,802,118,1,0,2,1,0,0,1,0.0,72.0,0.0318,3,252.83,needs_info,0.7258,0,medium,route_or_clarify,clarify,0.8511,1,1,0,0,1,2,0,0,0,0,0,1.0
101361,stat:awaiting response,1260,192,1,1,2,3,0,1,1,0.0,72.0,0.0701,5,1.68,needs_info,0.6548,0,medium,route_or_clarify,clarify,0.9552,1,1,1,0,1,3,0,0,0,0,0,1.0
101307,type:build/install,2269,265,1,0,5,1,0,0,1,0.0,72.0,0.051,4,21.63,build_infra,0.5681,1,low,clarify_first,route_infra,0.805,1,1,1,1,1,4,0,0,0,0,0,1.0
101296,type:bug,755,116,1,0,4,1,0,0,1,0.0,72.0,0.0446,2,0.01,bug,0.6013,0,medium,route_or_clarify,route_technical,0.6606,1,1,0,1,1,3,0,1,0,0,1,0.6667
101201,type:bug,518,74,1,1,4,1,0,1,1,0.0,72.0,0.0446,4,5.44,bug,0.7024,0,medium,route_or_clarify,route_technical,0.922,1,1,0,1,1,3,0,1,0,0,1,0.6667
101188,stat:awaiting response,859,133,1,0,3,1,0,0,1,0.0,72.0,0.0382,3,215.79,needs_info,0.818,0,high,suggest_or_route,clarify,0.7737,1,1,0,0,1,2,0,0,0,0,0,1.0
101183,stat:awaiting response,854,132,1,0,2,1,0,0,1,0.0,72.0,0.0318,2,212.16,needs_info,0.8108,0,high,suggest_or_route,clarify,0.8516,1,1,0,0,1,2,0,0,0,0,0,1.0
101181,stat:awaiting response,886,137,1,0,2,1,0,0,1,0.0,72.0,0.0318,2,212.28,needs_info,0.8201,0,high,suggest_or_route,clarify,0.8271,1,1,0,0,1,2,0,0,0,0,0,1.0
101142,type:build/install,748,107,1,1,12,1,0,1,1,0.0,72.0,0.0955,4,43.98,build_infra,0.5379,1,low,clarify_first,route_infra,0.9199,1,1,0,1,1,3,0,0,0,0,0,1.0
101115,type:docs-bug,1660,223,1,1,2,1,0,1,1,0.0,72.0,0.0318,3,32.12,docs,0.4666,1,low,clarify_first,route_docs,0.7832,1,1,1,1,1,4,0,0,0,0,0,1.0
101017,type:build/install,1121,140,1,1,1,1,0,1,1,0.0,72.0,0.0255,2,97.16,build_infra,0.5963,1,low,clarify_first,route_infra,0.9448,1,1,1,1,1,4,0,0,0,0,0,1.0
100872,stat:awaiting response,902,142,1,1,2,1,0,1,1,0.0,72.0,0.0318,3,3.29,needs_info,0.7135,0,medium,route_or_clarify,clarify,0.852,1,1,0,1,1,3,0,0,0,0,0,1.0
100689,type:bug,997,162,1,1,2,1,0,1,0,0.3482,72.0,0.0318,3,43.12,needs_info,0.4578,1,low,clarify_first,clarify,0.1737,0,1,0,1,1,3,0,0,0,0,0,1.0
100590,stat:awaiting response,907,147,1,1,1,1,0,1,1,0.0,72.0,0.0255,2,3933.01,bug,0.4484,1,low,clarify_first,route_technical,0.6641,1,1,0,1,1,3,0,1,0,0,1,0.6667
100533,type:bug,2341,357,1,0,1,4,0,0,1,0.0,72.0,0.0828,5,635.77,bug,0.5186,1,low,clarify_first,route_technical,0.9024,1,1,0,1,1,3,0,1,0,0,1,0.6667
100522,type:docs-bug,1742,299,1,1,1,1,0,1,0,0.6206,72.0,0.0255,2,0.07,docs,0.6946,0,medium,route_or_clarify,route_docs,0.3184,0,1,0,1,1,3,0,0,0,0,0,1.0
100519,stat:awaiting response,798,119,1,0,2,1,0,0,1,0.0,72.0,0.0318,2,165.66,needs_info,0.8158,0,high,suggest_or_route,clarify,0.8947,1,1,0,0,1,2,0,0,0,0,0,1.0
100517,stat:awaiting response,912,137,1,1,2,1,0,1,1,0.0,72.0,0.0318,2,165.85,needs_info,0.8013,0,high,suggest_or_route,clarify,0.8742,1,1,0,0,1,2,0,0,0,0,0,1.0
100500,type:docs-bug,765,117,1,0,1,1,0,0,0,0.5721,72.0,0.0255,2,0.03,docs,0.7355,0,medium,route_or_clarify,route_docs,0.8921,1,1,0,1,1,3,0,0,0,0,0,1.0
100442,stat:awaiting response,1449,244,1,0,3,1,0,0,1,0.0,72.0,0.0382,4,0.65,needs_info,0.6057,0,medium,route_or_clarify,clarify,0.6775,1,1,0,1,1,3,0,0,0,0,0,1.0
100434,stat:awaiting response,524,80,1,0,1,3,0,0,1,0.0,72.0,0.0637,4,1572.07,bug,0.3801,1,low,clarify_first,route_technical,0.949,1,1,0,1,1,3,0,1,0,0,1,0.6667
100327,stat:awaiting response,507,75,1,1,1,1,0,1,1,0.0,72.0,0.0255,2,242.62,needs_info,0.515,1,low,clarify_first,clarify,0.6079,1,1,0,1,1,3,0,0,0,0,0,1.0
100317,stat:awaiting response,697,113,0,0,1,2,0,0,1,0.0,72.0,0.0446,3,71.29,needs_info,0.6481,0,medium,route_or_clarify,clarify,0.8493,1,0,1,1,0,2,0,0,0,0,0,1.0
100300,type:bug,496,74,1,1,2,1,0,1,0,0.8743,72.0,0.0318,3,8.9,bug,0.6787,0,medium,route_or_clarify,route_technical,0.3659,0,1,0,1,1,3,0,1,0,0,1,0.6667
100237,type:bug,802,125,1,1,4,1,0,1,1,0.0,72.0,0.0446,3,167.5,bug,0.5056,1,low,clarify_first,route_technical,0.8431,1,1,0,1,1,3,0,1,0,0,1,0.6667
100234,type:docs-bug,1090,187,1,0,1,1,0,0,1,0.0,72.0,0.0255,2,0.02,docs,0.6703,0,medium,route_or_clarify,route_docs,0.8366,1,1,0,1,1,3,0,0,0,0,0,1.0
100138,type:docs-bug,737,112,1,0,1,1,0,0,1,0.0,72.0,0.0255,2,0.02,docs,0.7348,0,medium,route_or_clarify,route_docs,0.8592,1,1,0,1,1,3,0,0,0,0,0,1.0
100134,type:docs-bug,1183,196,1,0,1,1,0,0,1,0.0,72.0,0.0255,2,0.02,docs,0.7107,0,medium,route_or_clarify,route_docs,0.8945,1,1,0,1,1,3,0,0,0,0,0,1.0
99991,type:bug,1288,196,1,1,5,1,0,1,1,0.0,72.0,0.051,5,335.92,bug,0.5804,1,low,clarify_first,route_technical,0.754,1,1,0,1,1,3,0,1,0,0,1,0.6667
177822,bot-triaged,2007,300,1,0,1,0,0,0,0,0.9997,72.0,0.0064,1,1.67,needs_info,0.6192,0,medium,route_or_clarify,clarify,0.0371,0,0,0,0,1,1,0,0,0,0,0,1.0
177638,triage review,777,114,0,0,4,1,0,0,0,0.8074,72.0,0.0446,3,2.55,needs_info,0.6178,0,medium,route_or_clarify,clarify,0.5894,1,0,1,0,0,1,0,0,0,0,0,1.0
177634,bot-triaged,812,129,1,0,1,0,0,0,0,0.9996,72.0,0.0064,1,2.23,needs_info,0.7236,0,medium,route_or_clarify,clarify,0.075,0,0,0,0,0,0,0,0,0,0,0,1.0
177603,oncall: pt2,1759,276,0,0,2,0,0,0,0,0.7481,72.0,0.0127,2,1.8,ml_module,0.57,1,low,clarify_first,route_technical,0.158,0,0,0,0,1,1,1,1,0,0,2,0.3333
177517,triaged,4504,646,0,1,3,0,0,1,0,0.8582,72.0,0.0191,2,6.63,ml_module,0.3632,1,low,clarify_first,route_technical,0.1728,0,1,1,1,1,4,0,0,0,0,0,1.0
177485,module: build,4294,641,0,1,2,1,0,1,0,0.3371,72.0,0.0318,3,25.15,ml_module,0.6759,0,medium,route_or_clarify,route_technical,0.4254,0,1,0,1,1,3,0,1,0,0,1,0.6667
177442,module: crash,383,63,0,1,5,0,0,1,1,0.0,72.0,0.0318,3,2.56,bug,0.6323,0,medium,route_or_clarify,route_technical,0.7936,1,0,1,0,0,1,1,0,1,0,2,0.3333
177426,high priority,334,55,0,1,3,1,0,1,1,0.0,72.0,0.0382,4,77.28,bug,0.5559,1,low,clarify_first,route_technical,0.7976,1,1,1,0,0,2,0,0,1,0,1,0.6667
177406,triage review,4862,640,0,0,2,0,0,0,0,0.9908,72.0,0.0127,2,0.57,ml_module,0.4488,1,low,clarify_first,route_technical,0.0719,0,1,0,1,1,3,0,1,0,0,1,0.6667
177318,high priority,901,139,0,1,4,0,0,1,1,0.0,72.0,0.0255,3,61.54,bug,0.4275,1,low,clarify_first,route_technical,0.6984,1,0,0,0,0,0,1,1,1,0,3,0.0
177141,oncall: distributed,197,29,0,0,1,0,0,0,0,0.9882,72.0,0.0064,1,0.85,build_infra,0.4316,1,low,clarify_first,route_infra,0.2939,0,0,0,1,1,2,1,0,0,0,1,0.5
177044,module: performance,71,11,0,0,4,0,0,0,1,0.0,72.0,0.0255,4,0.81,build_infra,0.5115,1,low,clarify_first,route_infra,0.7507,1,0,0,0,0,0,1,0,1,0,2,0.0
177030,module: cuda,165,22,0,1,6,0,0,1,0,0.6661,72.0,0.0382,3,0.16,ml_module,0.5223,1,low,clarify_first,route_technical,0.2647,0,1,0,0,0,1,0,1,0,1,2,0.3333
177029,enhancement,199,36,0,0,2,0,0,0,0,0.7104,168.0,0.0127,2,46.29,enhancement,0.5021,1,low,clarify_first,route_product,0.1602,0,0,0,0,0,0,0,0,0,0,0,1.0
177017,oncall: distributed,822,142,0,1,9,0,0,1,1,0.0,72.0,0.0573,5,3.22,ml_module,0.5866,1,low,clarify_first,route_technical,0.9195,1,1,0,0,0,1,0,1,0,1,2,0.3333
177013,enhancement,1713,214,1,0,2,0,0,0,0,0.7552,168.0,0.0127,2,5.22,enhancement,0.4825,1,low,clarify_first,route_product,0.0776,0,1,0,1,1,3,0,0,0,0,0,1.0
176993,triage review,179,29,0,1,5,0,0,1,1,0.0,72.0,0.0318,3,0.31,needs_info,0.6717,0,medium,route_or_clarify,clarify,0.9645,1,1,0,0,1,2,0,0,0,0,0,1.0
176862,triage review,4714,642,0,1,2,0,0,1,1,0.0,72.0,0.0127,2,19.98,ml_module,0.3814,1,low,clarify_first,route_technical,0.0815,0,1,0,1,1,3,0,1,0,0,1,0.6667
176851,high priority,519,81,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,39.06,bug,0.6415,0,medium,route_or_clarify,route_technical,0.7205,1,1,0,0,0,1,0,1,1,0,2,0.3333
176833,high priority,361,44,0,0,6,1,0,0,0,0.0271,72.0,0.0573,3,0.01,bug,0.5215,1,low,clarify_first,route_technical,0.4056,0,1,1,0,0,2,0,0,1,0,1,0.6667
176829,triage review,424,55,0,1,4,0,0,1,0,0.6421,72.0,0.0255,4,2.06,needs_info,0.6165,0,medium,route_or_clarify,clarify,0.7394,1,1,1,0,1,3,0,0,0,0,0,1.0
176767,module: nn,2100,326,0,1,2,0,0,1,0,0.0421,72.0,0.0127,1,40.4,bug,0.4968,1,low,clarify_first,route_technical,0.2568,0,1,0,1,1,3,0,1,0,0,1,0.6667
176739,module: tests,272,44,0,1,3,0,0,1,1,0.0,72.0,0.0191,2,95.37,build_infra,0.5876,1,low,clarify_first,route_infra,0.5021,0,0,0,0,0,0,1,0,1,0,2,0.0
176711,module: crash,6105,859,1,1,4,0,0,1,1,0.0,72.0,0.0255,4,65.54,bug,0.664,0,medium,route_or_clarify,route_technical,0.8763,1,1,1,1,1,4,0,0,0,0,0,1.0
176660,unlabelled,63,12,0,1,6,0,1,1,0,0.9831,72.0,0.0637,3,0.02,other,0.509,1,low,clarify_first,clarify,0.0738,0,0,0,0,0,0,0,0,0,0,0,1.0
176630,module: rocm,355,60,0,0,1,0,0,0,0,0.9993,72.0,0.0064,1,0.05,ml_module,0.683,0,medium,route_or_clarify,route_technical,0.1064,0,0,0,0,1,1,1,1,0,0,2,0.3333
176621,good first issue,2242,281,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,99.22,ml_module,0.5583,1,low,clarify_first,route_technical,0.2201,0,1,0,1,1,3,0,1,0,0,1,0.6667
176608,triaged,728,122,0,0,2,0,0,0,0,0.6582,72.0,0.0127,2,0.15,needs_info,0.5874,1,low,clarify_first,clarify,0.3121,0,0,0,0,0,0,0,0,0,0,0,1.0
176585,triage review,1044,185,0,1,8,0,0,1,1,0.0,72.0,0.051,5,5.11,needs_info,0.6307,0,medium,route_or_clarify,clarify,0.6929,1,1,0,1,0,2,0,0,0,0,0,1.0
176581,triaged,300,31,0,1,5,0,1,1,1,0.0,72.0,0.0573,2,6.07,needs_info,0.55,1,low,clarify_first,clarify,0.9267,1,1,1,0,1,3,0,0,0,0,0,1.0
176565,triage review,1035,164,1,0,3,1,0,0,1,0.0,72.0,0.0382,4,9.18,bug,0.4515,1,low,clarify_first,route_technical,0.3097,0,1,1,0,0,2,0,0,1,0,1,0.6667
176560,triaged,306,53,0,1,5,1,0,1,0,0.856,72.0,0.051,3,0.37,needs_info,0.6396,0,medium,route_or_clarify,clarify,0.5903,1,0,0,0,0,0,0,0,0,0,0,1.0
176446,oncall: distributed,942,136,0,0,2,0,0,0,0,0.2251,72.0,0.0127,2,0.35,ml_module,0.5461,1,low,clarify_first,route_technical,0.3023,0,0,0,0,0,0,1,1,0,1,3,0.0
176443,oncall: distributed,4082,556,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,11.34,ml_module,0.6238,0,medium,route_or_clarify,route_technical,0.6026,1,1,0,1,1,3,0,1,0,0,1,0.6667
176427,module: onnx,563,97,0,1,2,0,0,1,0,0.8246,72.0,0.0127,2,0.75,needs_info,0.3599,1,low,clarify_first,clarify,0.3313,0,0,0,0,0,0,0,0,0,0,0,1.0
176417,module: regression,469,74,0,1,5,2,0,1,1,0.0,72.0,0.0701,6,141.68,bug,0.6,0,medium,route_or_clarify,route_technical,0.6218,1,1,0,0,1,2,0,1,1,0,2,0.3333
176391,module: tests,196,32,0,1,3,0,1,1,1,0.0,72.0,0.0446,2,284.31,build_infra,0.5741,1,low,clarify_first,route_infra,0.9483,1,0,0,0,0,0,1,0,1,0,2,0.0
176375,high priority,113,15,0,1,4,1,0,1,0,0.4261,72.0,0.0446,4,0.05,bug,0.5796,1,low,clarify_first,route_technical,0.3028,0,0,0,0,0,0,1,1,1,0,3,0.0
176373,module: windows,2209,310,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,133.56,ml_module,0.6686,0,medium,route_or_clarify,route_technical,0.3231,0,1,0,1,1,3,0,1,0,0,1,0.6667
176358,module: tests,187,30,0,1,1,0,0,1,1,0.0,72.0,0.0064,1,342.22,build_infra,0.5983,1,low,clarify_first,route_infra,0.5993,1,0,0,0,0,0,1,0,1,0,2,0.0
176347,triaged,685,103,1,0,3,0,0,0,1,0.0,72.0,0.0191,2,25.04,needs_info,0.584,1,low,clarify_first,clarify,0.6857,1,0,0,0,0,0,0,0,0,0,0,1.0
176254,module: nn,3687,505,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,88.56,ml_module,0.5157,1,low,clarify_first,route_technical,0.8123,1,1,0,1,1,3,0,1,0,0,1,0.6667
176192,triage review,279,47,1,1,2,0,0,1,1,0.0,72.0,0.0127,1,44.06,needs_info,0.3591,1,low,clarify_first,clarify,0.6152,1,0,0,0,0,0,0,0,0,0,0,1.0
176176,module: tests,192,28,0,0,0,0,0,0,1,0.0,72.0,0.0,0,-1.0,needs_info,0.6916,0,medium,route_or_clarify,clarify,0.7604,1,0,0,0,0,0,0,0,0,0,0,1.0
176154,triaged,1056,156,1,0,3,1,0,0,1,0.0,72.0,0.0382,3,3.6,needs_info,0.6504,0,medium,route_or_clarify,clarify,0.7147,1,1,0,0,0,1,0,0,0,0,0,1.0
176133,triage review,1225,189,0,1,3,1,0,1,0,0.8111,72.0,0.0382,3,11.71,bug,0.2926,1,low,clarify_first,route_technical,0.6162,1,1,0,1,1,3,0,1,0,0,1,0.6667
176126,oncall: distributed,522,95,1,0,3,0,0,0,1,0.0,72.0,0.0191,2,78.47,needs_info,0.4684,1,low,clarify_first,clarify,0.3865,0,0,0,0,0,0,0,0,0,0,0,1.0
176125,module: tests,176,26,0,0,1,0,0,0,0,0.1471,72.0,0.0064,1,0.36,build_infra,0.6198,0,medium,route_or_clarify,route_infra,0.1326,0,0,0,0,0,0,1,0,1,0,2,0.0
176102,module: tests,179,28,0,0,1,0,0,0,1,0.0,72.0,0.0064,1,75.31,build_infra,0.6258,0,medium,route_or_clarify,route_infra,0.7398,1,0,0,1,1,2,1,0,0,0,1,0.5
176093,module: cuda,1834,295,0,1,4,0,0,1,1,0.0,72.0,0.0255,3,26.77,ml_module,0.6096,0,medium,route_or_clarify,route_technical,0.4457,0,1,0,0,1,2,0,1,0,0,1,0.6667
176080,needs reproduction,763,126,0,1,4,1,0,1,1,0.0,72.0,0.0446,4,3.98,needs_info,0.2998,1,low,clarify_first,clarify,0.5697,1,1,0,0,1,2,0,0,0,0,0,1.0
176074,module: tests,179,28,0,0,1,0,0,0,0,0.5162,72.0,0.0064,1,34.85,build_infra,0.6234,0,medium,route_or_clarify,route_infra,0.7398,1,0,0,1,1,2,1,0,0,0,1,0.5
176067,triaged,313,51,1,1,4,2,0,1,1,0.0,72.0,0.0637,4,4.4,needs_info,0.5951,1,low,clarify_first,clarify,0.9009,1,0,0,0,0,0,0,0,0,0,0,1.0
175982,module: nn,1336,199,1,1,3,0,0,1,1,0.0,72.0,0.0191,2,0.61,ml_module,0.5139,1,low,clarify_first,route_technical,0.5065,0,1,0,1,1,3,0,1,0,0,1,0.6667
175952,high priority,5873,777,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,23.45,needs_info,0.6554,0,medium,route_or_clarify,clarify,0.8675,1,1,0,1,1,3,0,0,0,0,0,1.0
175932,module: nn,205,24,0,1,2,0,0,1,1,0.0,72.0,0.0127,2,17.2,ml_module,0.5799,1,low,clarify_first,route_technical,0.5533,1,1,1,0,0,2,0,0,0,1,1,0.6667
175875,high priority,422,64,0,1,3,0,0,1,1,0.0,72.0,0.0191,2,0.78,build_infra,0.2479,1,low,clarify_first,route_infra,0.6708,1,1,0,0,1,2,0,0,1,0,1,0.5
175872,oncall: jit,1661,265,0,0,3,0,0,0,1,0.0,72.0,0.0191,2,140.32,ml_module,0.3182,1,low,clarify_first,route_technical,0.2572,0,0,0,0,0,0,1,1,0,1,3,0.0
175866,triage review,361,62,0,0,4,0,0,0,1,0.0,72.0,0.0255,4,15.68,needs_info,0.6561,0,medium,route_or_clarify,clarify,0.8426,1,0,0,0,0,0,0,0,0,0,0,1.0
175856,oncall: pt2,369,56,0,1,3,0,0,1,0,0.4056,72.0,0.0191,2,0.07,ml_module,0.5466,1,low,clarify_first,route_technical,0.592,1,1,1,0,1,3,0,0,0,0,0,1.0
175854,module: numerical-stability,5207,676,0,0,4,0,0,0,1,0.0,72.0,0.0255,3,42.2,needs_info,0.6126,0,medium,route_or_clarify,clarify,0.5833,1,1,0,1,1,3,0,0,0,0,0,1.0
175842,oncall: profiler,5926,814,1,0,2,0,0,0,0,0.7275,72.0,0.0127,2,9.64,bug,0.395,1,low,clarify_first,route_technical,0.3894,0,1,0,1,1,3,0,1,0,0,1,0.6667
175728,triage review,5174,673,0,1,2,0,0,1,0,0.6915,72.0,0.0127,2,21.93,needs_info,0.714,0,medium,route_or_clarify,clarify,0.0621,0,1,0,1,1,3,0,0,0,0,0,1.0
175720,module: tests,200,30,0,0,0,0,0,0,0,0.1114,72.0,0.0,0,-1.0,build_infra,0.5328,1,low,clarify_first,route_infra,0.1696,0,0,0,0,1,1,1,0,1,0,2,0.0
175719,module: tests,221,33,0,0,0,0,0,0,0,0.1112,72.0,0.0,0,-1.0,needs_info,0.5483,1,low,clarify_first,clarify,0.1455,0,0,0,0,0,0,0,0,0,0,0,1.0
175718,module: tests,178,27,0,0,0,0,1,0,1,0.0,72.0,0.0255,0,-1.0,build_infra,0.6019,0,medium,route_or_clarify,route_infra,0.8444,1,0,0,0,0,0,1,0,1,0,2,0.0
175717,module: tests,178,27,0,0,0,0,1,0,1,0.0,72.0,0.0255,0,-1.0,build_infra,0.5503,1,low,clarify_first,route_infra,0.8444,1,0,0,0,0,0,1,0,1,0,2,0.0
175690,oncall: distributed,5936,862,0,1,6,1,0,1,0,0.7065,72.0,0.0573,4,0.63,ml_module,0.5352,1,low,clarify_first,route_technical,0.9677,1,1,0,1,1,3,0,1,0,0,1,0.6667
175666,triage review,1542,230,0,1,4,0,0,1,0,0.0089,72.0,0.0255,2,0.09,needs_info,0.6423,0,medium,route_or_clarify,clarify,0.3479,0,1,1,0,1,3,0,0,0,0,0,1.0
175615,triaged,504,73,0,0,3,0,0,0,1,0.0,72.0,0.0191,3,10.79,needs_info,0.4181,1,low,clarify_first,clarify,0.3974,0,0,1,0,0,1,0,0,0,0,0,1.0
175576,high priority,1687,257,0,1,2,0,0,1,0,0.7211,72.0,0.0127,2,4.64,bug,0.5802,1,low,clarify_first,route_technical,0.2018,0,1,0,1,1,3,0,1,0,0,1,0.6667
175546,module: cuda,1731,302,0,1,3,0,0,1,1,0.0,72.0,0.0191,2,0.08,needs_info,0.4418,1,low,clarify_first,clarify,0.1969,0,0,0,0,1,1,0,0,0,0,0,1.0
175545,module: nn,5136,731,0,0,2,0,0,0,0,0.3292,72.0,0.0127,1,16.93,ml_module,0.4867,1,low,clarify_first,route_technical,0.1178,0,1,0,1,1,3,0,1,0,0,1,0.6667
175539,module: onnx,601,94,1,0,2,0,0,0,1,0.0,72.0,0.0127,2,6.55,ml_module,0.6035,0,medium,route_or_clarify,route_technical,0.6015,1,0,0,0,0,0,1,1,0,1,3,0.0
175475,triaged,188,28,0,0,0,0,1,0,1,0.0,72.0,0.0255,0,-1.0,needs_info,0.4329,1,low,clarify_first,clarify,0.9698,1,0,0,0,0,0,0,0,0,0,0,1.0
175437,triage review,201,24,0,0,2,0,0,0,0,0.0697,72.0,0.0127,2,3.83,ml_module,0.2332,1,low,clarify_first,route_technical,0.5369,0,1,0,0,0,1,0,1,0,1,2,0.3333
175435,triaged,1192,185,0,1,13,0,1,1,1,0.0,72.0,0.1083,7,4.01,needs_info,0.6392,0,medium,route_or_clarify,clarify,0.9566,1,1,1,0,0,2,0,0,0,0,0,1.0
175402,bot-triaged,197,32,1,0,1,0,0,0,0,0.9997,72.0,0.0064,1,3.19,needs_info,0.3993,1,low,clarify_first,clarify,0.1704,0,1,0,0,0,1,0,0,0,0,0,1.0
175302,triage review,683,95,0,0,2,1,0,0,0,0.81,72.0,0.0318,3,0.03,needs_info,0.4646,1,low,clarify_first,clarify,0.6309,1,1,0,0,1,2,0,0,0,0,0,1.0
175250,high priority,1029,174,1,1,6,1,0,1,1,0.0,72.0,0.0573,5,138.53,bug,0.57,1,low,clarify_first,route_technical,0.7994,1,0,1,0,1,2,1,0,1,0,2,0.3333
175240,feature,1606,255,0,0,2,0,0,0,0,0.8901,72.0,0.0127,2,6.43,enhancement,0.5151,1,low,clarify_first,route_product,0.1625,0,0,0,0,0,0,0,0,0,0,0,1.0
175192,triage review,819,134,0,1,3,1,0,1,0,0.6125,72.0,0.0382,4,9.13,needs_info,0.7376,0,medium,route_or_clarify,clarify,0.6339,1,1,0,0,1,2,0,0,0,0,0,1.0
175191,triage review,750,117,0,0,4,0,0,0,0,0.9285,72.0,0.0255,3,1.35,needs_info,0.4869,1,low,clarify_first,clarify,0.6009,1,1,0,0,1,2,0,0,0,0,0,1.0
175188,triage review,1060,163,0,1,2,0,0,1,0,0.5296,72.0,0.0127,2,0.7,needs_info,0.7117,0,medium,route_or_clarify,clarify,0.1011,0,1,0,0,1,2,0,0,0,0,0,1.0
175187,triage review,922,143,0,1,2,0,0,1,0,0.5397,72.0,0.0127,2,0.6,needs_info,0.7019,0,medium,route_or_clarify,clarify,0.1422,0,1,0,0,1,2,0,0,0,0,0,1.0
175167,triaged,757,105,0,1,8,1,0,1,1,0.0,72.0,0.0701,2,0.05,needs_info,0.3072,1,low,clarify_first,clarify,0.4014,0,0,0,0,0,0,0,0,0,0,0,1.0
175165,feature,2242,351,1,0,3,0,0,0,0,0.6742,72.0,0.0191,3,0.64,enhancement,0.5278,1,low,clarify_first,route_product,0.1133,0,0,0,0,0,0,0,0,0,0,0,1.0
175084,needs reproduction,194,31,0,1,2,0,0,1,1,0.0,72.0,0.0127,2,25.75,needs_info,0.381,1,low,clarify_first,clarify,0.8987,1,0,0,0,0,0,0,0,0,0,0,1.0
175065,oncall: distributed,540,85,0,1,1,0,0,1,0,0.1026,72.0,0.0064,1,64.61,ml_module,0.6537,0,medium,route_or_clarify,route_technical,0.0911,0,1,0,1,1,3,0,1,0,0,1,0.6667
175024,oncall: distributed,5785,851,0,1,3,1,0,1,1,0.0,72.0,0.0382,4,3.61,ml_module,0.5578,1,low,clarify_first,route_technical,0.9167,1,1,0,1,1,3,0,1,0,0,1,0.6667
175019,triaged,194,29,0,0,1,0,0,0,0,0.019,72.0,0.0064,1,70.63,needs_info,0.7232,0,medium,route_or_clarify,clarify,0.7154,1,0,0,0,0,0,0,0,0,0,0,1.0
174985,triaged,529,89,0,1,6,0,0,1,1,0.0,72.0,0.0382,3,0.88,needs_info,0.5489,1,low,clarify_first,clarify,0.8565,1,1,0,1,1,3,0,0,0,0,0,1.0
174963,triaged,904,138,0,0,2,1,0,0,1,0.0,72.0,0.0318,2,170.11,needs_info,0.5701,1,low,clarify_first,clarify,0.7468,1,1,1,0,1,3,0,0,0,0,0,1.0
174961,module: docs,279,46,0,1,2,0,0,1,1,0.0,72.0,0.0127,2,122.52,ml_module,0.3246,1,low,clarify_first,route_technical,0.5966,1,1,0,0,0,1,0,1,0,1,2,0.3333
174923,module: crash,8234,856,0,1,7,0,0,1,1,0.0,72.0,0.0446,2,0.51,bug,0.5942,1,low,clarify_first,route_technical,0.7534,1,1,1,1,1,4,0,0,0,0,0,1.0
174921,oncall: releng,178,21,0,1,5,0,0,1,1,0.0,72.0,0.0318,4,0.7,build_infra,0.4854,1,low,clarify_first,route_infra,0.5154,0,1,0,0,1,2,0,0,1,0,1,0.5
174919,module: ci,122,16,0,0,4,0,0,0,1,0.0,72.0,0.0255,3,0.77,build_infra,0.6278,0,medium,route_or_clarify,route_infra,0.7389,1,0,0,0,0,0,1,0,1,0,2,0.0
174917,oncall: distributed,1397,192,1,1,4,0,0,1,0,0.63,72.0,0.0255,3,3.1,ml_module,0.5542,1,low,clarify_first,route_technical,0.4693,0,0,0,0,0,0,1,1,0,1,3,0.0
174900,bot-triaged,991,153,0,0,2,0,0,0,0,0.9875,72.0,0.0127,2,0.08,needs_info,0.3526,1,low,clarify_first,clarify,0.1544,0,0,0,0,1,1,0,0,0,0,0,1.0
